Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1736210382,20,,Aggregated,1.300000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,111,0,15000.0,14119.039162180034,9795.372966000286,15492.383247998077,215.0
1736210383,20,,Aggregated,1.400000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,112,0,15000.0,14123.22850810701,9795.372966000286,15492.383247998077,215.0
1736210384,20,,Aggregated,1.400000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,114,0,15000.0,14131.771860675306,9795.372966000286,15492.383247998077,215.0
1736210385,20,,Aggregated,1.300000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,115,0,15000.0,14136.039000721627,9795.372966000286,15492.383247998077,215.0
1736210386,20,,Aggregated,1.300000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,116,0,15000.0,14140.183078741258,9795.372966000286,15492.383247998077,215.0
1736210387,20,,Aggregated,1.300000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,118,0,15000.0,14149.070758940565,9795.372966000286,15492.383247998077,215.0
1736210388,20,,Aggregated,1.400000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,119,0,15000.0,14153.731750823417,9795.372966000286,15492.383247998077,215.0
1736210389,20,,Aggregated,1.400000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,120,0,15000.0,14158.299757991519,9795.372966000286,15492.383247998077,215.0
1736210390,20,,Aggregated,1.300000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,122,0,15000.0,14167.743031557207,9795.372966000286,15492.383247998077,215.0
1736210391,20,,Aggregated,1.400000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,123,0,15000.0,14172.133800162412,9795.372966000286,15492.383247998077,215.0
1736210392,20,,Aggregated,1.400000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,125,0,15000.0,14180.28565697582,9795.372966000286,15492.383247998077,215.0
1736210393,20,,Aggregated,1.300000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,126,0,15000.0,14183.710525975981,9795.372966000286,15492.383247998077,215.0
1736210394,20,,Aggregated,1.400000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,127,0,15000.0,14187.083334385597,9795.372966000286,15492.383247998077,215.0
1736210395,20,,Aggregated,1.400000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,129,0,15000.0,14194.698960441652,9795.372966000286,15492.383247998077,215.0
1736210396,20,,Aggregated,1.300000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,130,0,15000.0,14198.390038976735,9795.372966000286,15492.383247998077,215.0
1736210397,20,,Aggregated,1.400000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,131,0,15000.0,14202.038485679204,9795.372966000286,15492.383247998077,215.0
1736210398,20,,Aggregated,1.300000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,133,0,15000.0,14209.189819458474,9795.372966000286,15492.383247998077,215.0
1736210399,20,,Aggregated,1.300000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,134,0,15000.0,14212.63509021626,9795.372966000286,15492.383247998077,215.0
1736210400,20,,Aggregated,1.400000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,136,0,15000.0,14219.799734323398,9795.372966000286,15492.383247998077,215.0
1736210401,20,,Aggregated,1.300000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,137,0,15000.0,14223.044115817338,9795.372966000286,15492.383247998077,215.0
1736210402,20,,Aggregated,1.400000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,138,0,15000.0,14226.141232028796,9795.372966000286,15492.383247998077,215.0
1736210403,20,,Aggregated,1.400000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,139,0,15000.0,14231.79166338111,9795.372966000286,15492.383247998077,215.0
1736210404,20,,Aggregated,1.300000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,140,0,15000.0,14237.755582014095,9795.372966000286,15492.383247998077,215.0
1736210405,20,,Aggregated,1.300000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,142,0,15000.0,14249.26629927446,9795.372966000286,15492.383247998077,215.0
1736210406,20,,Aggregated,1.300000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,143,0,15000.0,14255.0111250418,9795.372966000286,15492.383247998077,215.0
1736210407,20,,Aggregated,1.300000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,145,0,15000.0,14266.882548165404,9795.372966000286,15492.383247998077,215.0
1736210408,20,,Aggregated,1.300000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,146,0,15000.0,14272.696157164271,9795.372966000286,15492.383247998077,215.0
1736210409,20,,Aggregated,1.400000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,147,0,15000.0,14278.463404013488,9795.372966000286,15492.383247998077,215.0
1736210410,20,,Aggregated,1.300000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,149,0,15000.0,14288.67838876496,9795.372966000286,15492.383247998077,215.0
1736210411,20,,Aggregated,1.300000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,150,0,15000.0,14293.587694553233,9795.372966000286,15492.383247998077,215.0
1736210412,20,,Aggregated,1.300000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,151,0,15000.0,14298.482153417151,9795.372966000286,15492.383247998077,215.0
1736210413,20,,Aggregated,1.300000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,153,0,15000.0,14308.045958078357,9795.372966000286,15492.383247998077,215.0
1736210414,20,,Aggregated,1.300000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,155,0,15000.0,14234.145166748347,2128.6164410048514,15492.383247998077,215.0
1736210415,20,,Aggregated,1.400000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,157,0,15000.0,14244.12688896812,2128.6164410048514,15492.383247998077,215.0
1736210416,20,,Aggregated,1.400000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,158,0,15000.0,14249.032995430343,2128.6164410048514,15492.383247998077,215.0
1736210417,20,,Aggregated,1.500000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,159,0,15000.0,14253.845797138367,2128.6164410048514,15492.383247998077,215.0
1736210418,20,,Aggregated,1.500000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,161,0,15000.0,14258.268624285696,2128.6164410048514,15492.383247998077,215.0
1736210419,20,,Aggregated,1.400000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,162,0,15000.0,14260.325661197492,2128.6164410048514,15492.383247998077,215.0
1736210420,20,,Aggregated,1.500000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,164,0,15000.0,14182.776281323137,1237.2160869999789,15492.383247998077,215.0
1736210421,20,,Aggregated,1.500000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,167,0,15000.0,14109.484432550847,1223.5256229978404,15492.383247998077,215.0
1736210422,20,,Aggregated,1.400000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,168,0,15000.0,14111.889822720173,1223.5256229978404,15492.383247998077,215.0
1736210423,20,,Aggregated,1.600000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,170,0,15000.0,14116.635472476419,1223.5256229978404,15492.383247998077,215.0
1736210424,20,,Aggregated,1.700000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,171,0,15000.0,14118.974789795264,1223.5256229978404,15492.383247998077,215.0
1736210425,20,,Aggregated,1.700000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,173,0,15000.0,14048.798958537516,1223.5256229978404,15492.383247998077,215.0
1736210426,20,,Aggregated,1.700000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,175,0,15000.0,14049.797763348535,1223.5256229978404,15492.383247998077,215.0
1736210427,20,,Aggregated,1.500000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,177,0,15000.0,13983.485318909601,1223.5256229978404,15492.383247998077,215.0
